DatabaseId,LEACode,DateOfSend,PeriodEnd,SupplierName,SupplierXMLVersion,XMLSchemaVersion,YoungPersonsID,CohortStatus,GivenName,MiddleName,FamilyName,AddressLine1,AddressLine2,AddressLine3,AddressLine4,Town,County,Postcode,Gender,month/year of birth,Ethnicity,LeadLEA,EducatedLEA,UniqueLearnerNo,UniquePupilNumber,PreviousYPIDIdentifier,GuaranteeStatusIndicator,LEACodeAtYear11,TransferredToLACode,LevelOfNeedCode,SENDFlag,SENSupportFlag,CharacteristicCode,ActivityCode,StartDate,DateAscertained,DateVerified,DueToLapseDate,CurrencyLapsed,EstablishmentNumber,EstablishmentName,UKProviderReferenceNumber,PredictedEndDate,NEETStartDate,ReviewDate,IntendedDestinationYr11
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,93644ff6-7fbd-4f13-8568-4bc2783131d1,P,,,,,,,,,,,F,10/2002,WBRI,825,930,,f0e0f647-9312-4874-b208-620eba0f593a,,N,825,,3,N,N,,220,2019-09-01 00:00:00,2019-09-30 00:00:00,2020-02-28 00:00:00,2019-08-31 00:00:00,N,866959673,,,2020-08-31 00:00:00,,,607
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,70a1cefc-d6b2-4b2a-bb18-e7376eb83c71,P,,,,,,,,,,,M,07/2003,WBRI,825,,,484f9055-f815-48b4-9752-4d50b7765a08,,N,,,3,N,N,,358,2019-10-01 00:00:00,2020-01-06 00:00:00,2019-09-19 00:00:00,2019-08-31 00:00:00,N,,,,,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,170f21af-972e-4fec-a304-005f56dc15d3,P,,,,,,,,,,,M,03/2004,WBRI,825,868,,,,N,,,2,N,N,,276,2019-09-06 00:00:00,2019-09-30 00:00:00,2019-10-01 00:00:00,2020-08-31 00:00:00,N,924906371,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,76b1e01e-5d73-4275-a84b-af69d6e3935f,P,,,,,,,,,,,F,06/2003,NOBT,825,847,,74aadfd4-b825-4d4b-bc9c-76a72f20a0d8,,N,825,,3,N,N,,258,2019-09-06 00:00:00,2019-09-01 00:00:00,2019-11-20 00:00:00,2019-08-31 00:00:00,N,931459511,,,2020-08-31 00:00:00,,,605
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,89f5730a-acb0-4cac-8f40-806bbbb97f94,P,,,,,,,,,,,F,05/2002,WBRI,825,890,,54624ff8-a215-4157-a616-dd5c72311eb2,,N,825,,3,N,N,,177,2018-10-15 00:00:00,2019-09-30 00:00:00,2020-02-21 00:00:00,2020-08-31 00:00:00,N,996386754,,,2020-08-31 00:00:00,,,610
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,dd9c29aa-91fc-44bf-b78d-fd6db702389d,P,,,,,,,,,,,F,09/2001,APKN,825,787,,c8a7f729-576a-4f89-a0aa-efb3ad6ff17f,,N,,,2,N,N,,306,2019-09-06 00:00:00,2019-09-27 00:00:00,2020-01-23 00:00:00,2020-08-31 00:00:00,N,681522274,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,3f783897-4aee-4b97-8944-624b6ac81ac9,P,,,,,,,,,,,F,12/2001,NOBT,825,800,,eeaa40c0-47ea-427b-81fe-4e0aacdc58f9,,,,,3,N,N,,218,2019-09-06 00:00:00,2019-09-27 00:00:00,2020-02-21 00:00:00,2020-08-31 00:00:00,N,678634682,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,67a9b5ad-44ca-4332-88b9-c09a466ed835,P,,,,,,,,,,,M,05/2003,WBRI,825,865,,8ce06cd7-7e78-47a9-859c-0be4231aee6d,,N,825,,3,N,N,,138,2019-11-08 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2020-08-31 00:00:00,N,939084586,,,2021-08-31 00:00:00,,,606
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,cdb997b8-8217-4422-9f9c-ee21a6595917,P,,,,,,,,,,,M,10/2003,NOBT,825,763,,cf99f877-61f8-4df9-88eb-9cf5ecd2e41b,,N,825,,3,N,N,,174,2019-09-06 00:00:00,2019-09-30 00:00:00,2019-12-11 00:00:00,2020-08-31 00:00:00,N,797417282,,,2020-08-31 00:00:00,,,608
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,e001718a-4a75-4b9e-b5a9-386aa6a7a0bb,P,,,,,,,,,,,F,07/2004,NOBT,825,783,,dfebbb25-844e-4b4c-bd72-9a9596f716ba,,N,825,,3,N,N,,113,2019-09-06 00:00:00,2018-11-23 00:00:00,2019-10-01 00:00:00,2020-08-31 00:00:00,N,695686978,,,2020-08-31 00:00:00,,,611
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,10e31c2e-f4d5-4e9e-a21c-8c54cc9c1937,P,,,,,,,,,,,M,05/2002,WBRI,825,845,,de093187-a551-4621-a230-6fb8d7d08f4f,,N,825,,3,N,N,,166,2019-09-01 00:00:00,2019-09-01 00:00:00,2020-02-20 00:00:00,2019-08-31 00:00:00,N,528932152,,,2020-08-31 00:00:00,,,609
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,dc405e8e-7a70-4546-9e35-8420863bd135,P,,,,,,,,,,,M,11/2003,NOBT,825,795,,b96139c0-356c-4176-9b38-a656e1c2f246,,N,,,3,N,N,,441,2019-09-06 00:00:00,2019-09-25 00:00:00,2019-09-25 00:00:00,2019-08-31 00:00:00,N,511191097,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,401cbc20-4c76-440b-ac3b-9238f47dc23c,P,,,,,,,,,,,F,03/2002,WBRI,825,767,,c1de596b-7b65-4794-be0a-af07d8957563,,N,,,3,N,Y,,252,2019-09-01 00:00:00,2019-09-17 00:00:00,2019-10-04 00:00:00,2020-08-31 00:00:00,N,821359701,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,2aea51db-c419-4b08-b66b-fe23db4ad40c,P,,,,,,,,,,,M,05/2002,WBRI,825,856,,3570b10b-38e1-4f87-9a4d-ab555d423cf8,,N,,,3,N,N,,250,2019-09-06 00:00:00,2019-09-25 00:00:00,2020-02-20 00:00:00,2020-08-31 00:00:00,N,644959307,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,4a20dfad-518a-4055-8c23-169a92422554,P,,,,,,,,,,,M,10/2001,NOBT,825,827,,4b40381f-62a2-4e3c-8d54-89796fac42bd,,N,,,3,N,N,,338,2019-09-06 00:00:00,2019-10-30 00:00:00,2020-02-14 00:00:00,2020-08-31 00:00:00,Y,787611210,,,,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,b2711bd0-b2d2-4919-ad64-5278584de7e0,P,,,,,,,,,,,M,07/2004,NOBT,825,702,,b57142a6-af0c-44eb-b03c-7a8d27db12b6,,N,825,,3,N,N,,217,2019-09-06 00:00:00,2019-09-26 00:00:00,2020-02-06 00:00:00,2019-08-31 00:00:00,N,913744190,,,2020-08-31 00:00:00,,2020-08-31 00:00:00,607
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,331b4001-f004-452c-84a0-9ddc07b9be87,P,,,,,,,,,,,F,06/2002,OARA,825,778,,cc934d2f-9edc-4a46-bdf7-94f88525dee8,,N,825,,3,N,N,,169,2019-10-01 00:00:00,2019-09-01 00:00:00,2020-02-21 00:00:00,2020-08-31 00:00:00,N,595953147,,,2020-08-31 00:00:00,,,609
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,54333909-b4a3-43ac-a858-968931e44822,P,,,,,,,,,,,F,12/2001,NOBT,825,934,,1a6c9d33-a5d3-4b32-818f-8b56e9bac025,,,,,3,N,N,,267,2019-09-06 00:00:00,2019-09-30 00:00:00,2020-02-27 00:00:00,2020-08-31 00:00:00,N,911425153,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,4a01483f-b9a9-4c22-9453-e3d452091f09,P,,,,,,,,,,,F,05/2004,APKN,825,,,1b113ed5-9ca3-48d5-82e2-373089d8e983,,N,,,3,Y,N,,422,2019-09-01 00:00:00,2020-02-05 00:00:00,2018-10-31 00:00:00,2019-08-31 00:00:00,N,763915450,,,,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,8080e58e-b6f6-4b72-8c2c-ff5e855ba401,P,,,,,,,,,,,F,12/2001,WBRI,825,921,,73e97405-d17f-490a-b02b-f6404813f3ec,,N,,,3,N,N,,350,2019-09-01 00:00:00,2019-11-05 00:00:00,2020-01-30 00:00:00,2020-08-31 00:00:00,Y,878874729,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,1affe901-7418-4aa5-958f-e5342bb63283,P,,,,,,,,,,,F,08/2002,WBRI,825,861,,9ee3324b-6e6c-4e91-afde-4cd5f25be31f,,N,,,3,N,N,,300,2019-09-06 00:00:00,2019-09-01 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,764894949,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,71cfea92-60ea-41ea-bcea-6070386a504b,P,,,,,,,,,,,F,12/2002,WBRI,825,851,,61cecb7a-4369-43bf-8435-b12aec3c3814,,N,,,3,Y,N,,216,2019-11-05 00:00:00,2019-09-30 00:00:00,2019-10-01 00:00:00,2020-08-31 00:00:00,N,722746902,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,8ed5db13-a597-4cd3-8229-88265ee795d4,P,,,,,,,,,,,M,08/2003,OOTH,825,855,,4d1d4ab0-9fbf-40e5-828d-0a280aa8bde1,,N,,,3,N,N,,209,2019-09-01 00:00:00,2019-09-01 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,504717771,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,7954369c-6083-4f65-b31e-5b002d654840,P,,,,,,,,,,,M,12/2003,WBRI,825,890,,cca86a3b-e97c-4f02-9ee8-ac343ee6006c,,N,,,3,N,N,,322,2019-09-06 00:00:00,2019-09-30 00:00:00,2019-09-27 00:00:00,2020-08-31 00:00:00,N,868951998,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,9a3854ec-aeaa-416b-9dcc-1f4a1a8ed49d,P,,,,,,,,,,,F,10/2002,APKN,825,770,,9e480aa2-2e87-45b3-8796-1add8a22e08e,,N,825,,3,N,N,,248,2019-10-07 00:00:00,2019-09-25 00:00:00,2019-01-02 00:00:00,,N,718581440,,,2020-05-28 00:00:00,,,607
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,2ce1723e-ba27-4feb-ae7d-4c66f138d598,P,,,,,,,,,,,M,10/2002,WBRI,825,807,,,,N,,,3,N,N,,328,2019-10-01 00:00:00,2019-09-27 00:00:00,2020-02-28 00:00:00,2020-08-31 00:00:00,N,917997471,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,5561a828-da0c-4c39-89f8-5e9109f072f9,P,,,,,,,,,,,M,10/2002,NOBT,825,849,,9c8cc1e0-0b1b-470b-a683-cf4d52522545,,,825,,2,N,N,,130,2019-09-06 00:00:00,2019-09-01 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,557680102,,,2020-08-31 00:00:00,,,609
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,ab359371-14ef-4916-9887-f173a3bedf36,P,,,,,,,,,,,F,05/2003,WBRI,825,918,,,,N,,,3,N,N,,493,2019-09-06 00:00:00,2019-10-02 00:00:00,2020-02-14 00:00:00,2019-08-31 00:00:00,N,898633036,,,2020-08-31 00:00:00,2019-11-01 00:00:00,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,dca40228-9fd5-4fd9-8fad-2cbf1271d53f,P,,,,,,,,,,,M,02/2004,NOBT,825,873,,b5cd0ff6-10ec-41df-bc3d-8ad269a29c91,,N,825,,3,N,N,,282,2019-08-06 00:00:00,2019-09-27 00:00:00,2020-01-29 00:00:00,2019-08-31 00:00:00,N,920538410,,,2020-08-31 00:00:00,2019-11-01 00:00:00,,607
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,700b505d-0b2a-448c-8834-d391063dd3f1,P,,,,,,,,,,,F,08/2004,APKN,825,841,,5a035e84-3368-44c1-b4a3-cc336879cd7c,,N,,,3,N,N,,430,2019-09-01 00:00:00,2019-09-20 00:00:00,2020-01-29 00:00:00,2019-08-31 00:00:00,N,844807213,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,b459f420-1c83-4f60-b610-ef5a9a3e08ae,P,,,,,,,,,,,M,08/2004,WBRI,825,873,,7af1383b-648a-438e-a8fa-81d0abd387f2,,N,,,3,Y,N,,234,2019-09-01 00:00:00,2019-09-20 00:00:00,2020-02-24 00:00:00,2020-08-31 00:00:00,N,913472329,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,d8e03bee-a330-4939-9eaf-363ef0f06ae9,P,,,,,,,,,,,F,11/2003,NOBT,825,922,,b0b20e07-c2e6-49af-a911-088eb08b2643,,N,825,,3,N,N,,129,2019-09-06 00:00:00,2019-09-30 00:00:00,2019-12-19 00:00:00,2020-08-31 00:00:00,N,852400167,,,2020-08-31 00:00:00,,,610
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,9f836ab4-0cc1-4c87-a03e-2abb1612df75,P,,,,,,,,,,,M,06/2004,NOBT,825,929,,177eba5f-6ee0-4212-8cea-d7bc55e5ac55,,N,825,,3,N,Y,,199,2018-09-10 00:00:00,2019-09-01 00:00:00,2019-09-27 00:00:00,2019-08-31 00:00:00,N,969676903,,,2020-08-31 00:00:00,,,608
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,b07f4e2b-2c9a-47f0-b061-3da988c2e74e,P,,,,,,,,,,,F,09/2003,MOTH,825,843,,2d2fc668-1222-4f3a-8b7f-6f8b670a1792,,,,,3,N,N,,378,2019-09-06 00:00:00,2019-09-27 00:00:00,2020-02-14 00:00:00,2020-08-31 00:00:00,N,801227574,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,d679e410-83ad-40bd-acec-9efc39992303,P,,,,,,,,,,,M,04/2002,APKN,825,775,,f9ef4199-fb51-481b-b632-eec7e7e0865d,,N,,,3,N,N,,240,2019-09-06 00:00:00,2019-09-30 00:00:00,2019-11-20 00:00:00,2020-08-31 00:00:00,N,784869671,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,6746e7e1-5a45-46b4-998c-68071dcd8c63,P,,,,,,,,,,,F,06/2004,WOTH,825,860,,18188d71-239d-41d3-b565-a20cd0b38852,,N,,,3,N,N,,434,2019-09-06 00:00:00,2019-09-30 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,993995480,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,acdacd49-58ba-4401-8e1c-95f631bab7a7,P,,,,,,,,,,,F,11/2001,NOBT,825,780,,0a8cf316-b1ef-49ad-ae2a-b70d614e6ae1,,N,,,3,Y,Y,,249,2019-09-10 00:00:00,2019-09-25 00:00:00,2020-02-27 00:00:00,2020-08-31 00:00:00,Y,722592874,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,c58bdfb6-a157-430a-9101-06f2392277e4,P,,,,,,,,,,,M,05/2002,APKN,825,812,,9ee3324b-6e6c-4e91-afde-4cd5f25be31f,,N,,,3,Y,N,,258,2019-09-01 00:00:00,2019-09-30 00:00:00,2020-02-06 00:00:00,2020-08-31 00:00:00,N,762585424,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,c6f74046-674c-42d6-aac4-e7c0134b02f7,P,,,,,,,,,,,M,10/2002,WBRI,825,800,,0e1fd13a-f1ce-47ae-9d27-8e2fdfa90064,,N,,,2,N,N,,255,2019-09-06 00:00:00,2019-09-27 00:00:00,2020-02-14 00:00:00,2020-08-31 00:00:00,N,647771907,,,,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,e3bbfea3-3e16-4d19-9bcd-2a7d8d5ef516,P,,,,,,,,,,,M,05/2004,APKN,825,912,,29934708-0a16-4334-b0dc-a85152721ad7,,N,825,,3,N,N,,165,2018-09-10 00:00:00,2019-09-30 00:00:00,2020-01-23 00:00:00,2019-08-31 00:00:00,N,927003895,,,2020-08-31 00:00:00,2019-11-01 00:00:00,,609
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,4274ced8-0b0e-4231-8c1a-545070716170,P,,,,,,,,,,,F,02/2003,AIND,825,,,438e432d-675f-40a8-9e1b-c8f094305d84,,N,,,3,N,N,,298,2018-09-10 00:00:00,2019-09-30 00:00:00,2020-02-27 00:00:00,2020-08-31 00:00:00,N,589058535,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,4cb56ecc-6ad2-45d2-96b3-8d9ad2de52ac,P,,,,,,,,,,,M,07/2004,WBRI,825,894,,82a12c08-f518-4ce5-848e-8520eda24050,,N,825,,3,N,Y,,137,2019-09-06 00:00:00,2019-09-01 00:00:00,2019-09-30 00:00:00,2020-08-31 00:00:00,N,898303289,,,2020-08-31 00:00:00,,,609
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,dc94b5bc-499a-4285-b6d2-c930c188e237,P,,,,,,,,,,,W,03/2002,NOBT,825,917,,d41819d9-a92d-40cd-a038-4c10271c645e,,N,,,3,N,N,,279,2019-09-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-08-31 00:00:00,N,911490035,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,ac69bd38-8e06-45af-bd2e-ad01f6b64189,P,,,,,,,,,,,F,08/2003,WBRI,825,817,,652bae42-3596-466f-9d11-e31b0eab2c76,,N,825,,2,N,Y,,155,2019-02-15 00:00:00,2019-09-25 00:00:00,2019-03-06 00:00:00,2020-08-31 00:00:00,N,756932648,,,,,,610
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,7d4f4e53-6e23-4a77-afca-06a0f0a188b7,P,,,,,,,,,,,M,07/2003,NOBT,825,830,,ecb5f1d2-3e3f-4972-a5e3-ddffc26187c7,,N,825,,3,N,N,,131,2019-09-09 00:00:00,2019-09-30 00:00:00,2020-02-21 00:00:00,2019-08-31 00:00:00,N,862204168,,,2020-08-31 00:00:00,,,611
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,1c12918e-54c5-4ca2-81bb-95629c468475,P,,,,,,,,,,,F,11/2003,APKN,825,904,,22a8cd40-e4ca-4d01-9f21-ab0a36d47de8,,N,,,3,N,N,,315,2019-09-01 00:00:00,2020-01-07 00:00:00,2020-02-13 00:00:00,2020-08-31 00:00:00,N,885815423,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,8120cdf9-c6b3-49de-888b-fe4a836a16e9,P,,,,,,,,,,,M,08/2003,WBRI,825,827,,060b08b9-9946-4b36-b214-b8320b2dc512,,N,825,,3,N,N,,128,2019-09-06 00:00:00,2019-03-13 00:00:00,2020-02-20 00:00:00,2020-08-31 00:00:00,N,653054302,,,2020-08-31 00:00:00,,,608
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,75a79150-15d4-43bf-bf36-d51459cf3ac9,T,,,,,,,,,,,F,12/2003,WBRI,825,868,,56c649ca-8bac-4710-a756-20e9124d839e,,N,825,,3,N,N,,124,2019-09-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2020-12-20 00:00:00,N,755872609,,,2020-08-31 00:00:00,,,610
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,6e6fb6dd-2773-439c-aa29-300a0b0c837a,P,,,,,,,,,,,F,09/2003,WBRI,825,732,,50912dcd-ff56-4253-8e8f-23e347ac1773,,,825,,3,N,N,,129,2019-09-01 00:00:00,2019-09-01 00:00:00,2020-01-31 00:00:00,2020-08-31 00:00:00,N,684175369,,,2020-08-31 00:00:00,,,609
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,0096fbf5-d660-4a57-8c62-654a7fb0ef91,P,,,,,,,,,,,W,08/1999,WBRI,825,839,,a11029bf-af4e-4a5d-b5a5-25cf93ed96ff,,N,825,,2,N,N,,232,2018-09-10 00:00:00,2019-09-27 00:00:00,2020-01-23 00:00:00,2019-08-31 00:00:00,Y,907018080,,,2020-08-31 00:00:00,,,607
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,d316e79b-8f82-452f-bdbd-de1b01078140,P,,,,,,,,,,,F,11/2003,WBRI,825,776,,abdd2476-8fa8-4bc4-92be-aab7daef03e4,,,825,,3,N,Y,,168,2018-09-10 00:00:00,2019-09-30 00:00:00,2019-09-27 00:00:00,2020-08-31 00:00:00,N,699333950,,,,,,609
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,7bb75092-b539-4983-a587-f6e76fc6939d,P,,,,,,,,,,,M,01/2002,NOBT,825,750,,a65a3a8e-043e-49dd-aab8-8128263f7f7c,,N,825,,3,Y,N,,145,2019-09-01 00:00:00,2019-09-30 00:00:00,2020-02-24 00:00:00,2020-08-31 00:00:00,N,672892364,,,2020-08-31 00:00:00,,,609
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,dcdbf3c6-4800-4ff3-8943-37078295763f,P,,,,,,,,,,,M,12/2002,NOBT,825,934,,,,,,,2,N,N,,380,2019-09-01 00:00:00,2019-10-30 00:00:00,2020-02-12 00:00:00,2019-08-31 00:00:00,N,840448357,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,829d3298-f2da-4b30-b745-3cb71b98ca7f,P,,,,,,,,,,,M,07/2002,NOBT,825,884,,485f6a56-32ea-4a45-a6eb-983844ff39fb,,N,825,,3,N,N,,211,2019-11-01 00:00:00,2019-09-01 00:00:00,2020-02-28 00:00:00,2020-08-31 00:00:00,N,848787575,,,2020-08-31 00:00:00,2019-11-01 00:00:00,,607
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,333b8489-f39c-4e24-9a5a-ae08ab3fec07,P,,,,,,,,,,,F,06/2003,WBRI,825,860,,e26c8c53-bec3-4142-ba88-c87af9e6f6ab,,N,825,,3,Y,N,,212,2018-09-06 00:00:00,2019-09-30 00:00:00,2019-12-11 00:00:00,2020-08-31 00:00:00,N,682165767,,,2020-08-31 00:00:00,,,608
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,f8c2cd3c-5f84-4fc6-aca1-95d2cc093cfc,P,,,,,,,,,,,F,08/2000,BAFR,825,905,,32e7e8a6-2fc6-496a-b995-d2fb1abeaa61,,N,,,3,N,N,,235,2019-09-01 00:00:00,2019-09-20 00:00:00,2019-03-13 00:00:00,2020-08-31 00:00:00,N,891128933,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,a4a2c27f-7dc8-478b-899b-709b64dc7664,P,,,,,,,,,,,M,10/2003,APKN,825,870,,bc6325ab-1ace-4a54-80bd-182347ef61f6,,N,,,3,N,N,,377,2019-09-06 00:00:00,2019-09-25 00:00:00,2020-01-23 00:00:00,2020-08-31 00:00:00,N,782848620,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,36fa17ca-36bc-4b37-afd8-df69fc934de6,P,,,,,,,,,,,M,04/2003,WBRI,825,883,,c2cd2288-4277-4982-82a9-82514852d0d5,,N,825,,3,Y,Y,,266,2019-09-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2020-08-31 00:00:00,N,777922699,,,,,,605
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,d0ca3674-acb8-4632-b3cb-0deeccf473fb,P,,,,,,,,,,,F,12/2002,WBRI,825,760,,,,N,,,2,N,N,,650,2019-09-01 00:00:00,2020-01-29 00:00:00,2019-11-27 00:00:00,2020-08-31 00:00:00,N,660501110,,,2020-08-31 00:00:00,,,
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,c0dbbde6-b152-43a4-ae20-711849045ede,P,,,,,,,,,,,F,10/2001,NOBT,825,928,,193fac79-1048-4614-a0bc-985f8ce0ecc5,,N,825,,3,N,N,,189,2019-09-01 00:00:00,2019-09-27 00:00:00,2020-02-20 00:00:00,2020-08-31 00:00:00,N,825691874,,,2020-08-31 00:00:00,,,606
468,825,2020-03-06 00:00:00,2020-02-29 00:00:00,CareerVision Ltd,3.3.4.7,1,f36c5427-7538-40f9-846d-205d9aa359fb,P,,,,,,,,,,,F,05/2004,APKN,825,881,,8f650367-259d-4358-8d48-a76e2f9342ff,,,825,,3,N,N,,153,2019-09-01 00:00:00,2019-09-27 00:00:00,2018-11-29 00:00:00,2020-08-31 00:00:00,N,722122378,,,2020-08-31 00:00:00,,,608
