establishment_number,upn,surname,forename,middlenames,preferred_surname,former_surname,gender,date_of_birth,enrol_status,entry_date,nc_year_actual,termly_sessions_possible,termly_sessions_authorised,termly_sessions_unauthorised,illness_authorised,medical_authorised,religious_authorised,study_leave_authorised,traveller_authorised,holiday_authorised,excluded_authorised,other_authorised,holiday_unauthorised,late_unauthorised,other_unauthorised,unknown_unauthorised
201727,e9da0f5d-f4ef-410b-8d07-0d5aad15dcc7,,,,,,M,,Leaver,2010-09-01 00:00:00,12,105,5,0,6,1,0,32,5,2,1,3,3,1,1,0
185436,5f4f10e9-9b89-493c-a083-97328ef7921b,,,,,,F,,C,2013-09-05 00:00:00,11,135,6,0,8,1,0,14,1,1,0,4,1,0,1,0
170491,278a0308-26c5-455c-b3ac-17c6558250ae,,,,,,F,,C,2010-09-01 00:00:00,9,127,10,0,12,1,0,4,3,0,0,2,2,1,12,0
181055,07745980-154f-4187-9e30-53f895a9bbef,,,,,,M,,C,2011-09-01 00:00:00,10,91,1,0,1,4,0,23,0,0,3,0,1,0,6,0
172798,fed9ab0e-43bb-4840-a791-e58ecc3c94b0,,,,,,M,,C,2012-09-04 00:00:00,11,136,6,0,9,1,0,8,2,2,1,5,2,0,11,1
166751,f68c6934-6dc5-48a1-a4a0-e3fe1b20079d,,,,,,M,,C,2013-09-02 00:00:00,8,130,2,0,6,2,0,6,0,2,1,3,3,0,5,0
216458,dc4d31e1-7d5f-4c36-8afd-21f283126089,,,,,,F,,C,2013-09-04 00:00:00,9,125,7,0,0,1,0,13,2,1,1,5,2,0,11,0
166266,471190fc-1a2a-4672-8bf4-cf33cd686755,,,,,,F,,C,2015-06-25 00:00:00,8,134,2,0,4,1,0,4,3,1,2,1,0,0,3,1
164624,1b454486-0b16-432a-b710-e908a81fab8e,,,,,,M,,C,2010-09-02 00:00:00,11,122,3,0,5,0,0,1,1,0,3,2,1,2,10,0
242899,d06e7405-96e4-4b5c-a1be-4a67fc9ab687,,,,,,F,,C,2011-09-05 00:00:00,8,133,4,0,6,0,0,12,1,1,1,1,3,1,13,0
228490,8fc0de2a-a46c-48b5-b81f-9b66443d33a7,,,,,,M,,C,2011-09-05 00:00:00,10,108,2,0,9,5,0,15,5,1,0,5,1,1,8,1
154708,2e749031-cf81-4667-81cc-843936c3b548,,,,,,F,,C,2011-09-05 00:00:00,9,109,6,0,8,2,0,40,1,0,1,3,0,1,5,0
178034,18da631d-1db5-41e8-bac7-58ebbe85d293,,,,,,F,,C,2014-09-04 00:00:00,8,125,1,0,6,1,1,15,4,2,2,4,3,1,8,0
145436,3dfb52f9-24d1-4202-8ffa-b7854a8cc0a5,,,,,,F,,C,2010-09-03 00:00:00,8,132,4,0,19,4,0,2,2,1,1,2,2,1,14,0
167086,1a08b2d2-dc60-455e-bdbd-af54766a785b,,,,,,F,,C,2013-04-30 00:00:00,8,128,3,0,9,2,0,1,6,0,1,3,2,1,17,0
145497,cc50dbd8-c2f6-49d7-94b0-5a89387c0d9e,,,,,,M,,Leaver,2010-09-01 00:00:00,9,129,2,0,3,1,0,26,3,0,1,3,0,0,3,0
223893,3e09fc8e-9200-4a28-bf30-8f50ed571617,,,,,,M,,C,2013-09-05 00:00:00,9,131,3,0,21,2,0,1,0,1,0,1,1,0,2,0
180548,f8887d35-5278-47ae-b4e3-f5b594f39008,,,,,,M,,C,2012-09-04 00:00:00,Leaver,122,0,0,6,1,0,14,0,0,2,2,0,0,13,1
194500,715a58bb-b377-40ec-96dd-42c30f42656a,,,,,,M,,Leaver,2014-09-04 00:00:00,7,73,2,0,2,1,1,47,4,0,3,3,1,1,8,0
269883,9659404b-6a08-43f3-9575-3d741484fe29,,,,,,M,,C,2014-09-04 00:00:00,12,118,1,0,1,3,0,24,2,0,1,4,3,0,12,1
209312,f6294725-f159-455e-9228-a6f1ba868e59,,,,,,M,,C,2013-09-05 00:00:00,8,136,3,0,7,2,0,16,0,1,2,0,1,0,0,0
193385,9fe474d6-6de4-42b5-9911-6096cb4ac57b,,,,,,M,,C,2014-09-03 00:00:00,10,121,2,0,9,1,0,21,4,1,2,2,3,0,3,1
231899,32753963-9a48-42c9-b4e2-78256b6082c8,,,,,,M,,C,2013-09-03 00:00:00,10,107,8,0,7,0,0,3,4,2,0,5,3,1,9,0
137220,4ecece4f-a560-4f73-bf4b-810483982c6c,,,,,,M,,C,2012-09-06 00:00:00,Leaver,108,2,0,2,0,0,29,5,0,0,0,0,0,1,0
231987,a29297b7-4949-487e-8416-cf2ca35a51cd,,,,,,F,,C,2012-09-01 00:00:00,7,135,3,0,10,1,0,6,0,1,0,3,2,0,8,0
176288,13888301-d651-4940-8514-7a40fc7d9e0a,,,,,,F,,C,2010-09-02 00:00:00,11,131,5,0,9,4,0,14,4,1,0,5,1,0,1,0
186487,5748efe4-3dcd-4aa0-8072-d9b52c5e584f,,,,,,F,,C,2010-09-01 00:00:00,10,135,2,0,1,1,0,9,4,2,0,4,0,0,3,0
213154,8f37f03b-bf80-49f0-92bf-3bc1b11b0c98,,,,,,F,,C,2011-09-05 00:00:00,8,111,3,0,12,1,0,2,1,1,3,5,2,1,5,0
218048,8a5da2b4-9a84-4b8d-bc0e-c8ccdae29813,,,,,,F,,C,2011-09-06 00:00:00,12,119,10,0,0,0,0,14,2,0,2,3,0,1,9,0
170269,7e766fd4-75cd-4234-8e75-2f02083f66d3,,,,,,F,,C,2014-09-05 00:00:00,9,131,0,0,5,1,1,29,1,1,1,4,0,0,2,0
224147,4fe0608b-def9-444b-a025-08a3131cac4b,,,,,,F,,C,2011-09-05 00:00:00,12,94,2,0,2,1,0,12,1,1,0,2,1,1,6,0
174645,45f8c438-1bc9-40bb-a38e-8a977dcefc73,,,,,,M,,C,2014-09-03 00:00:00,9,132,7,0,1,1,0,3,0,1,1,0,1,0,0,0
217816,1f3fb1fe-08e1-4db4-bddd-b3eb4ab2b970,,,,,,M,,C,2011-09-06 00:00:00,11,117,1,0,2,0,0,27,4,0,4,1,0,0,3,0
162270,3c1b6118-d918-40d8-bf70-e44190f5ef88,,,,,,F,,C,2014-09-05 00:00:00,12,121,5,0,9,2,0,7,2,1,1,4,0,1,4,0
209283,b185bc5f-33ed-43d2-8613-50f1fd4ca667,,,,,,F,,C,2014-09-03 00:00:00,8,77,2,0,8,4,0,8,2,0,1,2,1,1,10,0
130285,b2976ea6-06b4-423c-a242-fdadc9963388,,,,,,M,,C,2014-09-05 00:00:00,8,135,2,0,5,1,0,1,0,2,2,0,0,1,6,0
228756,b30e0b24-24d8-4628-ad80-891c841ea397,,,,,,M,,C,2014-09-04 00:00:00,8,123,3,0,10,1,0,8,1,0,0,2,1,0,5,0
219425,3bd9b8e9-6c1b-46be-864a-e1aa23397fe2,,,,,,M,,C,2012-09-06 00:00:00,8,126,1,0,10,0,1,12,3,0,1,1,3,0,4,0
196017,3a93e1dc-9584-466e-937e-673fc9abe947,,,,,,F,,C,2012-09-04 00:00:00,10,119,0,0,8,1,0,1,1,1,1,9,3,0,7,0
186431,f5e74c4f-cda6-4fcb-a1ae-1a33ec1292aa,,,,,,F,,C,2010-09-01 00:00:00,11,124,1,0,1,2,0,22,4,1,1,6,1,1,3,0
145073,a6a86ef3-4deb-4722-9bad-d45d6a3e52d8,,,,,,M,,C,2010-09-02 00:00:00,8,136,2,0,7,3,0,11,1,0,1,3,1,0,6,0
218457,24f87983-5899-4105-92c9-0a314ca2cca1,,,,,,M,,C,2014-09-01 00:00:00,11,130,10,0,13,3,1,1,1,0,0,2,4,0,6,0
268891,bc44e0ef-2984-4fab-be61-9fb3393ac5d2,,,,,,M,,C,2012-04-01 00:00:00,10,114,2,0,4,3,0,0,1,0,1,9,3,0,10,0
187774,a27e45ba-78ca-4bcc-a2b9-028fcb204a5a,,,,,,M,,C,2013-09-18 00:00:00,12,117,3,0,3,0,1,18,4,0,1,2,0,1,7,0
242724,f4788816-d86d-4abe-9d65-5c5130648e42,,,,,,M,,C,2014-09-01 00:00:00,11,123,6,0,3,2,0,10,7,1,4,3,3,0,0,1
248956,e7beac28-21aa-4713-9a7e-f74dc6a9af76,,,,,,M,,C,2010-09-02 00:00:00,9,128,1,0,11,1,0,12,7,2,3,15,2,1,14,1
192146,ce1289ee-2af9-4e9f-847a-187032890f03,,,,,,F,,C,2015-01-27 00:00:00,9,128,4,0,13,3,0,6,4,1,1,4,1,1,7,0
192986,394ddbb1-a1ec-488a-8e09-fd140d12932d,,,,,,F,,Leaver,2014-09-02 00:00:00,11,117,2,0,3,1,0,4,3,0,0,3,2,0,0,0
203658,07ee9194-c16b-45b2-a9e8-c639492ae667,,,,,,F,,C,2011-09-06 00:00:00,10,109,1,0,4,0,0,16,5,1,1,3,1,0,0,0
196165,46b2d154-8d48-4bfe-aaaa-c50b95d1adf6,,,,,,F,,C,2010-09-01 00:00:00,10,126,1,0,11,2,1,2,1,1,2,2,1,1,5,1
207346,8df75cb2-ef62-4b9b-a450-8336448237b6,,,,,,F,,C,2010-09-01 00:00:00,9,130,3,0,12,0,0,22,5,2,2,1,1,0,1,0
201316,ed01fa53-178c-4d28-8b05-25ef9b059559,,,,,,M,,C,2014-09-05 00:00:00,9,124,1,0,1,0,0,9,2,1,2,2,1,1,5,0
134493,2c0fa595-164e-48b3-a817-9ac8f876d130,,,,,,M,,C,2014-09-04 00:00:00,7,112,4,0,5,3,0,28,2,1,1,1,0,0,1,0
239607,4a982f97-1190-4de7-ac18-3c495c197b7b,,,,,,F,,Leaver,2012-09-04 00:00:00,9,120,0,0,13,2,1,28,0,0,2,4,0,0,5,0
178923,9b362b1c-11ed-4fe8-9a26-49fab84e3fc0,,,,,,M,,Leaver,2014-04-23 00:00:00,9,132,3,0,6,2,1,1,1,1,1,7,1,0,9,0
148736,494bd717-4b0a-4914-b016-81c36cbc015a,,,,,,F,,C,2012-01-04 00:00:00,10,102,4,0,7,2,0,26,1,0,3,0,0,1,10,0
211626,bd276b50-4fd6-4663-8e0e-15f555f4b8be,,,,,,F,,C,2012-09-06 00:00:00,11,128,2,0,11,5,0,8,2,2,2,2,0,1,1,0
160895,3d1b92dd-223d-48a5-a025-600fc32222dc,,,,,,M,,Leaver,2014-09-05 00:00:00,Leaver,117,1,0,3,2,0,31,1,0,1,0,1,0,1,0
130803,9e12da45-00ff-4a6c-b25e-437d956c51f1,,,,,,M,,C,2011-09-06 00:00:00,7,115,7,0,3,1,0,33,2,0,1,3,2,1,2,0
153564,40f25491-a620-448f-a1ee-ac80e7c9d147,,,,,,F,,C,2014-09-03 00:00:00,9,99,1,0,5,1,0,15,2,1,1,3,1,1,3,0
214506,b62f6831-5dec-4864-84b1-58c2f7a015aa,,,,,,F,,C,2013-09-03 00:00:00,11,139,7,0,5,2,1,0,3,0,3,2,1,0,2,0
158839,64daa601-831d-4226-aeb0-6e1ff161b302,,,,,,F,,C,2010-09-02 00:00:00,12,131,4,0,0,1,0,39,0,0,0,0,3,1,11,0
196906,69ba9349-8310-49c9-93b8-6e9dd3b6bba4,,,,,,M,,Leaver,2010-09-03 00:00:00,11,112,1,0,2,0,0,20,2,2,3,8,2,1,4,0
217503,cac36e59-50e2-46b0-9256-9eed1acbd5be,,,,,,F,,Leaver,2011-09-06 00:00:00,9,137,1,0,2,2,0,15,3,1,2,0,3,1,6,0
224913,df948a8e-9e05-42e0-8e87-dff1fae98cfe,,,,,,F,,C,2014-09-09 00:00:00,10,58,6,0,6,1,0,33,1,1,1,1,2,1,0,0
175985,48298763-06e0-4a36-8aa6-2ef1ed5cc0eb,,,,,,M,,C,2014-11-04 00:00:00,12,125,5,0,16,2,0,4,3,2,0,3,5,0,11,1
156852,1a90f4ff-a318-4fe0-9f62-a6c4382c4a50,,,,,,M,,C,2014-09-03 00:00:00,9,124,6,0,2,2,0,8,2,0,2,3,4,0,3,0
235737,d2eb46fa-d817-4daf-98b4-05efec0abba2,,,,,,F,,C,2015-04-13 00:00:00,10,95,15,0,4,4,0,14,7,0,2,3,2,0,3,1
241323,e39cf1ad-7fcf-427b-be2b-0e92f4125989,,,,,,F,,C,2014-09-02 00:00:00,9,123,2,0,9,5,0,7,10,0,2,4,1,1,9,0
179605,ac22c913-9b26-4a16-8e80-b4ba1bf9a218,,,,,,M,,C,2014-09-05 00:00:00,Leaver,115,3,0,11,1,1,23,2,1,2,6,1,0,18,0
240052,695508b2-9416-4ece-9775-8ac52015e83b,,,,,,M,,C,2013-09-04 00:00:00,9,120,0,0,2,1,1,31,1,1,1,3,1,0,5,0
251020,b9746460-7ad8-4b45-a2cc-c773cc7411b6,,,,,,F,,C,2012-09-05 00:00:00,9,127,2,0,11,1,0,25,0,0,2,3,3,1,2,0
198720,bd77e3f4-9823-4d64-931a-fb7ac57df730,,,,,,F,,C,2012-09-04 00:00:00,9,131,1,0,2,1,1,24,1,1,0,6,2,1,6,0
121040,84be24c9-a034-497e-8f7d-e5720aa33623,,,,,,F,,C,2010-09-02 00:00:00,10,106,4,0,2,1,0,20,2,0,3,1,0,1,3,0
168329,035791c5-64b5-45af-be29-246a13218aad,,,,,,F,,Leaver,2013-09-05 00:00:00,12,62,2,0,4,3,0,20,3,0,2,2,1,1,9,0
228982,7e206f02-04ca-4495-8413-35cf3a727290,,,,,,F,,C,2013-09-01 00:00:00,11,118,1,0,13,1,0,12,5,1,0,1,5,1,5,0
184214,a54235cb-9ba5-43d1-aad5-8d8921b9f1e4,,,,,,M,,C,2011-09-01 00:00:00,9,100,8,0,1,3,1,12,2,0,2,4,2,0,3,0
134195,e3fd7aca-2929-41ed-9233-47f0cba955ec,,,,,,M,,C,2011-09-05 00:00:00,9,129,3,0,0,0,0,8,1,2,1,1,1,1,8,0
238148,b9e9a282-ae1e-41ae-80a9-d357fb9563e4,,,,,,F,,C,2012-09-06 00:00:00,12,137,0,0,16,3,0,9,1,0,2,5,1,0,3,0
181101,e23ca26c-73aa-434d-92aa-93e3f2d713df,,,,,,M,,C,2014-09-03 00:00:00,10,136,2,0,5,1,1,7,2,1,1,1,0,1,8,0
227984,4d5e30b4-a702-4ce6-b517-5383c489f4b4,,,,,,M,,C,2013-09-03 00:00:00,10,110,3,0,0,0,0,26,2,1,3,2,0,0,1,0
192015,6a3520d4-81e2-4891-93bf-9511317bde08,,,,,,F,,C,2013-09-05 00:00:00,11,140,0,0,13,2,1,15,2,0,0,1,0,0,4,0
157222,f3061b6f-7696-4cc9-b2b2-11bd4e44bbaa,,,,,,M,,Leaver,2012-09-06 00:00:00,8,126,5,0,4,1,0,8,1,1,2,4,2,1,6,0
189795,293e02c1-ed84-48d8-afb6-3a3eee4ae5ba,,,,,,M,,C,2012-07-02 00:00:00,8,137,1,0,12,0,1,0,3,0,5,4,3,1,15,0
196004,fc48f875-c902-4f46-ac3a-c4f241857ae9,,,,,,M,,Leaver,2012-09-04 00:00:00,12,116,0,0,7,0,0,27,3,0,3,1,1,1,6,0
185813,12d56a8f-bda9-4371-aebe-9386d925f304,,,,,,M,,C,2013-09-05 00:00:00,10,113,0,0,5,2,1,14,0,0,1,1,2,0,3,0
193813,c05fb09f-7c3f-45d4-8248-a30c7215b99f,,,,,,M,,Leaver,2014-09-03 00:00:00,10,137,3,0,1,0,1,11,3,1,0,3,2,0,7,0
197673,342fdb41-30b9-47f5-87c1-d91b965cec9a,,,,,,M,,Leaver,2014-09-03 00:00:00,7,107,2,0,1,0,0,24,5,0,0,3,2,0,1,0
186266,b4314e21-86e8-4974-8bef-90a726f31c53,,,,,,F,,C,2014-09-03 00:00:00,Leaver,120,3,0,6,1,0,23,2,1,1,4,4,1,11,0
168681,4c39818c-17b8-4560-8333-9ca51566b8c4,,,,,,M,,C,2014-09-01 00:00:00,9,129,6,0,8,0,0,6,2,2,3,0,0,0,3,0
192804,e4449be1-3ff7-419e-9573-e76829f9ad43,,,,,,M,,Leaver,2010-09-02 00:00:00,12,107,0,0,2,1,0,36,1,1,0,1,0,0,1,0
210445,83109047-690b-4c9c-a7b1-604afdb84c57,,,,,,M,,C,2013-09-02 00:00:00,8,135,2,0,2,1,1,8,2,0,0,3,1,0,9,0
134847,55b1edf8-c5ce-4640-a76f-3bfecb6af1ed,,,,,,M,,M,2014-09-03 00:00:00,12,105,0,0,6,1,0,38,3,2,1,3,1,0,1,0
130906,68735d32-9168-4b3a-ace3-24e2a3db6e43,,,,,,M,,C,2010-09-02 00:00:00,10,132,1,0,18,4,0,3,4,1,0,4,0,0,10,0
217538,501bda53-1962-4b68-be23-522507aba8ca,,,,,,F,,C,2012-09-06 00:00:00,8,123,1,0,18,4,0,5,2,0,1,2,0,0,8,0
197107,3bb37c9e-8f47-4a55-b6c4-d365ebda6797,,,,,,M,,C,2010-09-03 00:00:00,9,127,1,0,14,1,0,17,3,0,1,3,2,1,6,1
215580,36ebedff-21ec-4965-acb9-327055c38d03,,,,,,F,,C,2013-09-05 00:00:00,11,116,1,0,1,0,1,12,0,0,0,2,0,1,3,0
237083,b0efe191-1e80-41be-9499-d50d35ba63d1,,,,,,M,,C,2014-09-04 00:00:00,10,123,3,0,13,1,0,2,1,1,1,4,2,0,7,0
235247,f19388f6-3603-41ca-879e-c2cc54eecbdc,,,,,,M,,C,2013-09-05 00:00:00,9,137,1,0,10,1,1,9,3,0,1,1,2,1,2,0
165419,36403126-5227-42aa-adb3-80d502de0c1f,,,,,,M,,C,2014-09-03 00:00:00,9,134,1,0,4,1,1,9,2,0,1,1,1,2,4,0
213460,fc7ec1a6-d8fb-423c-a1db-e8f8b8f14f30,,,,,,M,,C,2014-09-04 00:00:00,12,121,1,0,9,0,0,16,7,1,2,1,2,1,4,0
235031,586b4687-0dcd-43bf-b9f6-b05bac0530d6,,,,,,F,,C,2013-09-05 00:00:00,9,103,3,0,4,2,0,10,4,1,1,4,0,1,7,0
185907,a85beb07-65de-4db1-bdea-a465078ff6b6,,,,,,F,,C,2013-09-01 00:00:00,8,139,6,0,15,0,0,6,2,2,2,3,4,1,9,0
219794,55938839-1d8c-41ae-b3e3-f67a54a4db06,,,,,,M,,C,2014-09-04 00:00:00,11,135,7,0,10,0,0,8,2,0,0,1,1,0,4,0
191475,7399ad33-1ce7-4ebb-bea2-2ee981db37e9,,,,,,F,,C,2013-09-04 00:00:00,8,138,2,0,8,1,0,5,3,2,1,2,5,1,6,0
136186,bf10ef08-19a9-4928-8b96-d23f96d8d32c,,,,,,F,,C,2013-09-05 00:00:00,9,121,7,0,4,1,0,11,0,1,0,5,0,0,0,0
239384,efc5e89f-6ffc-484a-9f7a-7d4d180d2fe2,,,,,,M,,C,2013-09-04 00:00:00,8,80,4,0,3,0,0,30,4,1,1,5,1,0,2,0
175309,908fbacf-a4a6-4359-a4f2-2a57657ee3b8,,,,,,M,,C,2014-09-03 00:00:00,11,136,1,0,5,2,0,14,2,0,0,1,2,0,4,0
154303,874b49bd-2f2f-4d0b-beb7-c6f9ebe6691e,,,,,,F,,C,2012-09-06 00:00:00,11,125,3,0,7,1,0,11,0,1,1,1,1,0,0,0
198108,16bf363c-f816-4242-90ac-45cb8e43e93a,,,,,,F,,C,2012-09-03 00:00:00,8,140,3,0,13,2,1,0,1,0,0,5,1,1,9,1
218727,72debb61-1368-493c-8315-fc45b5f61e0b,,,,,,M,,Leaver,2011-09-07 00:00:00,12,92,1,0,16,1,1,25,0,1,1,2,1,0,1,1
183605,fbb16be6-15d7-4015-95f5-f527d828e5ef,,,,,,M,,Leaver,2012-09-06 00:00:00,Leaver,89,1,0,2,2,1,43,1,1,1,0,1,1,1,1
144936,e8100b6e-f155-4609-bcfd-eac1138f2366,,,,,,F,,C,2011-09-05 00:00:00,7,140,2,0,9,2,0,1,2,0,0,5,4,1,2,0
173338,fcd628e6-35fc-4837-84bf-e819be61b7db,,,,,,M,,C,2013-09-01 00:00:00,11,101,3,0,10,1,0,18,4,1,4,1,1,0,10,0
171461,7a90d780-f91c-4355-8b08-010f0bca7a43,,,,,,M,,C,2015-02-02 00:00:00,7,130,4,0,4,3,0,14,3,1,1,2,1,0,15,0
182007,a946b6f6-017b-4b9b-8757-8aad1e014458,,,,,,F,,Leaver,2014-09-01 00:00:00,Leaver,129,2,0,15,4,0,14,0,0,3,1,3,0,1,0
197315,1a82cfb6-9d94-49a2-845e-a69b525f3b47,,,,,,F,,C,2012-09-01 00:00:00,10,134,6,0,11,0,0,4,1,0,2,3,0,0,5,0
206155,85ef00da-9ac9-4d71-bcbd-b3c169effa39,,,,,,M,,C,2014-09-05 00:00:00,9,136,1,0,10,3,0,25,1,1,0,1,0,0,9,0
240843,00993338-fcd6-479d-98b1-93ec334c5de7,,,,,,M,,C,2014-09-04 00:00:00,8,138,8,0,4,0,0,1,4,1,1,2,2,0,3,0
226572,48ac51af-919c-4c82-9c69-b61c39931cab,,,,,,F,,C,2014-01-07 00:00:00,11,123,1,0,9,0,0,13,4,1,0,4,1,0,12,0
193131,e168e71f-c895-4b30-9db4-ee02cae6000e,,,,,,M,,C,2011-09-05 00:00:00,12,115,5,0,6,0,0,24,3,2,0,5,2,0,1,0
210272,0a9587b4-9656-4c3c-96d7-211557dee0ad,,,,,,F,,C,2012-09-06 00:00:00,9,139,3,0,4,1,0,2,5,1,3,3,2,1,6,0
187878,1e521411-39ce-42c2-becc-0d138187d0d3,,,,,,M,,C,2010-09-01 00:00:00,Leaver,106,0,0,8,2,0,25,2,2,0,4,1,1,4,0
147827,9b8dd151-6d8c-45c8-9e4f-ec0e0a620156,,,,,,F,,C,2012-09-04 00:00:00,10,92,3,0,6,2,0,20,3,1,0,2,0,0,2,0
134225,f77e96eb-e814-41a4-97fa-a4b71ae37534,,,,,,M,,C,2010-09-02 00:00:00,9,140,2,0,6,1,0,5,3,1,2,2,2,1,9,0
173900,ac869749-8405-4ff1-90f0-2633bc9e9b3d,,,,,,M,,Leaver,2011-09-05 00:00:00,Leaver,91,4,0,9,3,1,33,1,0,2,2,0,1,7,0
215621,3886bb98-455e-47eb-bea1-2fc74d963d22,,,,,,M,,Leaver,2013-09-03 00:00:00,Leaver,117,4,0,15,2,0,31,3,0,1,5,3,2,6,0
202714,e963c4aa-f907-4c76-9dab-40cc60462164,,,,,,M,,Leaver,2011-09-05 00:00:00,12,101,3,0,12,1,0,26,3,0,0,4,1,0,13,0
169979,d4095170-f04c-4a86-8da9-1b0ff767c592,,,,,,F,,Leaver,2011-09-07 00:00:00,8,79,1,0,3,2,0,44,0,0,1,5,1,0,4,0
120104,46f2278d-0eb1-4ca3-b220-d4eb6592de4e,,,,,,M,,C,2012-09-04 00:00:00,10,117,2,0,8,2,0,25,3,0,1,2,0,0,8,0
153683,701bd6ad-696b-485f-8bf8-8d1a8ee24988,,,,,,M,,C,2014-09-01 00:00:00,10,127,4,0,5,0,0,52,1,0,1,1,1,1,3,1
184784,04a4149d-a564-4636-b328-6a1300a07a9c,,,,,,M,,Leaver,2010-09-03 00:00:00,11,118,1,0,0,0,0,12,1,1,0,2,0,0,4,0
219306,3c3c0777-f9b2-420e-a37d-30aad98c4cd1,,,,,,M,,C,2011-09-06 00:00:00,8,133,11,0,8,2,0,4,3,0,1,3,1,0,0,0
280317,cf812891-b347-42d6-9f8f-ff56aa204311,,,,,,F,,C,2012-09-04 00:00:00,12,125,5,0,1,2,0,21,3,0,1,1,0,1,0,0
172065,3b2b0ddc-598d-45fa-9e57-6da45cec6d42,,,,,,M,,C,2014-09-03 00:00:00,11,134,0,0,9,1,0,7,6,1,1,1,1,0,11,0
200083,01e02774-7841-4753-92e0-b304975646dd,,,,,,M,,C,2010-09-02 00:00:00,11,130,1,0,21,1,0,17,3,1,1,1,1,1,6,1
172710,e3dc03f2-b103-4b29-b1e3-c3a05aec6e0d,,,,,,F,,C,2013-09-04 00:00:00,12,124,3,0,7,3,0,42,4,1,0,1,0,0,2,1
168663,bbd2c6b2-1097-4c9a-aa4e-c70103945682,,,,,,F,,C,2013-09-05 00:00:00,8,139,2,0,5,1,1,14,1,0,1,2,0,1,2,0
174844,1a11bc9f-b862-4636-acd7-61b2f1f576f1,,,,,,F,,C,2012-09-06 00:00:00,11,137,5,0,2,2,0,3,0,1,1,2,3,0,8,0
138248,1875b64d-ec0e-46da-806f-98ee21c2bacf,,,,,,M,,C,2011-09-01 00:00:00,9,132,0,0,9,1,0,23,4,2,1,0,0,0,2,0
189690,261eeeca-d2f8-4065-be40-5e761a3f6714,,,,,,M,,C,2013-09-03 00:00:00,10,131,2,0,2,0,0,25,1,0,0,0,4,1,3,0
215798,fdfda381-ad1c-47b3-ac3e-a99d69635a7b,,,,,,F,,C,2014-09-03 00:00:00,12,130,1,0,2,2,0,25,5,1,1,1,1,1,2,0
160541,9a5b1cb1-96d3-4f90-be67-823d9f90c074,,,,,,M,,C,2011-09-05 00:00:00,Leaver,112,2,0,5,1,1,30,2,0,1,1,1,1,15,0
248123,fa270a40-4bfd-4223-9d68-b13c4dc4089a,,,,,,F,,C,2011-09-05 00:00:00,8,130,1,0,6,2,0,18,3,1,0,4,1,0,4,0
151278,27e4cebe-bf8e-4cbf-a58b-c255bd7090f3,,,,,,M,,Leaver,2014-09-01 00:00:00,10,131,4,0,19,1,0,21,0,1,1,1,0,1,3,0
136564,0ca56c81-da1f-459f-a457-a4793c8e1f66,,,,,,F,,C,2012-09-06 00:00:00,9,109,10,0,2,1,1,19,0,0,3,1,0,0,6,0
229160,7d8a88ec-4608-48ab-8e48-1521eed5a92b,,,,,,M,,C,2014-09-04 00:00:00,8,135,5,0,7,2,0,7,0,1,1,3,2,0,8,0
196904,aab94aeb-d86e-43b7-b90c-bcf0cd5fd039,,,,,,M,,C,2013-09-05 00:00:00,8,128,4,0,21,3,0,5,1,0,2,2,2,1,13,0
175523,92e296e6-1070-463f-838c-a0c617fb8d29,,,,,,M,,C,2011-09-07 00:00:00,12,137,3,0,10,1,0,13,1,0,1,3,0,0,9,0
211645,d7304fdc-ae59-4cd2-96b9-b03fc67b1ed3,,,,,,F,,C,2014-09-03 00:00:00,12,92,1,0,20,3,0,29,6,1,1,8,2,1,4,1
182425,af69193e-5193-48f6-bacb-1e2440212c50,,,,,,F,,C,2010-09-02 00:00:00,8,117,2,0,10,1,0,2,4,1,3,1,0,1,7,0
164038,309cde57-5950-4aa3-8d08-3362043ec150,,,,,,M,,C,2013-09-04 00:00:00,9,96,2,0,11,0,0,6,6,0,2,1,1,0,5,0
221226,c8a60e7e-1942-41d2-9bcd-38f007d09063,,,,,,F,,Leaver,2013-09-03 00:00:00,9,129,4,0,3,2,1,51,1,1,1,8,1,1,3,0
149586,6f389c08-2f89-4ff9-8c33-78ba0f9baa11,,,,,,F,,C,2012-09-10 00:00:00,7,136,2,0,4,2,0,2,1,0,1,2,0,1,2,0
186457,14f3aa35-ba72-45e5-affe-8bd0f6bef36a,,,,,,M,,C,2014-09-04 00:00:00,11,109,3,0,10,0,0,3,4,0,2,1,0,1,10,0
138490,413e1319-b0b4-48f5-a947-e5f3a09a31af,,,,,,F,,Leaver,2013-09-03 00:00:00,Leaver,125,0,0,1,1,0,27,5,0,3,2,1,0,3,0
166148,5d25fd15-cbfa-4001-8716-13afd4ac21af,,,,,,M,,C,2012-09-05 00:00:00,8,137,4,0,15,1,0,1,4,1,1,1,2,1,1,1
177822,3de456d9-74d1-44b3-b321-8e61c63878e6,,,,,,M,,C,2014-09-03 00:00:00,11,134,4,0,4,0,1,5,3,1,1,0,1,0,4,0
182392,e142f82d-e02a-452e-9000-2009b8c712b6,,,,,,M,,C,2010-09-01 00:00:00,8,125,5,0,10,1,0,6,1,1,1,1,1,1,5,0
211547,fc2cc241-0376-4717-ab1d-b172f541a6af,,,,,,M,,C,2010-09-03 00:00:00,10,118,3,0,2,2,1,12,1,0,3,3,4,0,8,0
