establishment_number,upn,surname,forename,middlenames,preferred_surname,former_surname,gender,date_of_birth,enrol_status,entry_date,nc_year_actual,termly_sessions_possible,illness_authorised,medical_authorised,religious_authorised,study_leave_authorised,traveller_authorised,holiday_authorised,excluded_authorised,other_authorised,holiday_unauthorised,late_unauthorised,other_unauthorised,unknown_unauthorised
173360,17a59b9b-d8ac-4056-8975-1a514a2a17be,,,,,,M,,C,2013-09-05 00:00:00,10,134,,,,,,,,2,,,,
214734,abda9ae7-16d4-463d-b7be-a5ebd6b614d1,,,,,,F,,Leaver,2017-09-06 00:00:00,10,124,,3,,,,,,,,,,
159066,fa34f487-6197-4850-86b1-4710f1605ca2,,,,,,M,,C,2017-09-06 00:00:00,11,113,8,,,,,,,,,,,
252255,57b8d87b-01c3-499c-9903-80785002fbb4,,,,,,M,,Leaver,2017-09-06 00:00:00,8,137,8,2,,,,,,,,,,
104665,6c29211a-4b63-4719-82d8-2230c17f789a,,,,,,F,,C,2014-09-04 00:00:00,10,121,,,,,,,,,,,,
222935,98f9a693-488f-48a6-a059-a684a449bdfe,,,,,,F,,C,2017-06-14 00:00:00,10,119,11,,,,,,,2,,,4,
196888,0c6573f2-9172-4a42-bd03-7201948ce5e4,,,,,,M,,Leaver,2017-09-06 00:00:00,11,139,3,,,,,,,,,,,
207802,4cc46935-b45e-4884-b2b2-d5e1a04a8cc9,,,,,,F,,Leaver,2015-09-04 00:00:00,10,136,7,1,,,,,,3,,,5,
200287,193fac79-1048-4614-a0bc-985f8ce0ecc5,,,,,,M,,C,2017-09-06 00:00:00,9,130,,,,,,,,3,,,,
170253,e3c778de-6382-4cd2-85f8-3c7c98c52844,,,,,,M,,C,2014-09-04 00:00:00,11,110,6,1,,,,,,,,,4,
166036,605a7fb1-3865-46c7-bf17-e7561cc9bd63,,,,,,F,,C,2014-09-04 00:00:00,10,134,9,2,,,,,,,,,,
217869,fcb30e47-1a3a-4ae5-835a-1d50715b2e75,,,,,,M,,C,2014-09-05 00:00:00,Leaver,134,,,,,,,,2,,,,
157846,7fc24fa6-6db5-4691-ac3f-99b33ca191f0,,,,,,M,,C,2014-09-04 00:00:00,8,126,1,,,,,,,2,,,,
186928,2dc39087-966e-436a-b1c2-c521e1cac7db,,,,,,F,,Leaver,2017-09-01 00:00:00,11,114,,,,,,,,,,,3,
209854,b8963a5d-2d17-4cd1-b01c-f7ca2d44435c,,,,,,M,,Leaver,2014-09-04 00:00:00,9,118,,,,,,,,,,,2,
237968,67ace66b-8227-4586-a545-118049617ba4,,,,,,F,,C,2014-09-04 00:00:00,10,138,4,,,,,,,,,,,
181903,564adb61-c5d4-4125-ab8a-9648e32c1025,,,,,,M,,C,2014-10-06 00:00:00,10,138,4,,,,,,,,,,,
179971,a872d63f-841b-4bfe-ace5-09ebd2a02587,,,,,,M,,Leaver,2015-09-07 00:00:00,7,112,,,,,,,,,,,,
178566,23aab885-8995-4541-bcd0-a185dd6de24a,,,,,,M,,C,2015-09-04 00:00:00,9,133,,,,,,,,,,,,
186712,f48970f1-e5e2-4515-852e-262a48ed7c92,,,,,,F,,C,2014-09-04 00:00:00,12,131,,2,,,,,,,,,,
168989,0648c34c-2675-4ac4-a009-d9b69975933f,,,,,,F,,Leaver,2014-09-04 00:00:00,11,126,8,1,,,,,,,,,,
224990,0ed067bd-caec-456e-9749-d4e05d936352,,,,,,M,,C,2017-09-06 00:00:00,12,135,,,,,,,,,,,,
149870,f754d333-6b49-44e2-8394-485b16d1482f,,,,,,M,,C,2015-09-04 00:00:00,8,131,,2,,,,,,,,,,
169900,b74cab9f-c4f2-44af-a809-93e4c4e01f35,,,,,,F,,C,2017-09-06 00:00:00,11,134,8,,,,,,,,,,,
184890,4a417c33-061f-4726-8519-a18796cdf4c2,,,,,,M,,C,2016-09-01 00:00:00,7,113,,3,,,,,,2,,,,
201648,710b8b21-595e-406a-9d09-8e63cc2654a4,,,,,,F,,C,2014-09-04 00:00:00,10,126,,2,,,,,,,,,,
169421,870be05f-a8bf-4509-bf73-f7093fe331d5,,,,,,M,,C,2014-09-03 00:00:00,11,114,,,,,,,,,,,,
196779,74f1f503-1a38-4203-a638-cea13163567e,,,,,,M,,C,2014-09-01 00:00:00,8,125,,,,,,,,,,,3,
209323,0fa1121c-d6c8-436e-8843-9f6b448172e7,,,,,,F,,C,2017-01-16 00:00:00,7,137,11,,,,,,,,,,,
182206,cd7893d2-30fa-4fee-bc4a-648ee0da57ae,,,,,,F,,Leaver,2017-09-04 00:00:00,10,115,,2,,,,,,3,,,4,
209196,33d4e2e5-2ed8-4f6e-881f-8dfe6aefc057,,,,,,F,,C,2017-09-06 00:00:00,9,138,10,,,,,,,2,,,,
189470,c0bdf6cc-9bfb-4a61-b6f7-d17b86875293,,,,,,M,,Leaver,2014-09-03 00:00:00,7,132,,,,,,,,,,,,
117983,bf84e605-4ace-48ce-aefc-1beb8eeb8e7f,,,,,,F,,C,2013-09-05 00:00:00,8,114,6,,,,,,,,,,,
158911,131eeb87-b3e7-49ff-9ded-52aa5d32b15f,,,,,,M,,C,2014-09-04 00:00:00,11,137,,,,,,,,,,,,
163217,c761806b-f290-437f-8e9e-1ae46bb5f1c7,,,,,,F,,C,2015-09-01 00:00:00,8,117,,,,,,,,,,,,
134165,4cfea1ff-3cb6-47f9-b8cf-ffce10814da3,,,,,,M,,C,2014-09-05 00:00:00,8,120,9,,,,,,,,,,,
219942,82ce2a85-500d-44b0-944c-e4f7be6b8b8d,,,,,,M,,C,2016-09-02 00:00:00,11,140,,,,,,,,,,,,
195519,e3360236-6812-495f-829d-f6066dd319ab,,,,,,M,,Leaver,2013-09-03 00:00:00,10,130,9,1,,,,,,,,,,
134992,530aff7e-70f6-426d-90de-a79b3dc7c2b7,,,,,,F,,C,2017-09-06 00:00:00,10,135,14,1,,,,,,,,,4,
230149,3a09db2c-ae05-43ea-a1eb-e0165a0096d2,,,,,,F,,C,2016-09-01 00:00:00,8,114,5,2,,,,,,,,,3,
174255,88539b06-e3c9-44cf-b8dc-d3baa86f5563,,,,,,F,,C,2014-09-01 00:00:00,10,115,,,,,,,,,,,,
170875,d1fff14c-55f8-4b37-a9e0-663a86c194c9,,,,,,M,,C,2015-09-01 00:00:00,12,136,1,1,,,,,,3,,,,
195162,6140f197-5fe5-4942-8383-826ca5b61727,,,,,,F,,C,2013-09-04 00:00:00,9,130,3,,,,,,,2,,,,
195026,84eeace4-5e74-44d4-8c3d-d45c7156e5d2,,,,,,M,,C,2015-04-13 00:00:00,11,127,,,,,,,,,,,6,
157480,2034905f-51a4-4450-a879-95049e1d1f53,,,,,,M,,C,2014-09-01 00:00:00,12,128,10,2,,,,,,2,,,4,
204645,85859c3a-1484-4604-95ea-6dbcc5316c76,,,,,,F,,C,2014-09-04 00:00:00,8,134,9,,,,,,,,,,4,
143002,68a7ede8-cd7b-4c53-bf7e-ecef5d65f034,,,,,,F,,C,2017-09-04 00:00:00,9,139,,,,,,,,3,,,,
209331,147cc1cb-966f-4385-b738-b229bc3b71c1,,,,,,M,,C,2014-09-04 00:00:00,12,134,4,,,,,,,2,,,,
267951,8516cd6a-4699-4d5f-9f6f-d8c104c19a91,,,,,,F,,C,2017-09-06 00:00:00,11,133,,,,,,,,2,,,5,
185437,9d8933aa-2415-4119-b141-78e625198929,,,,,,M,,C,2015-09-03 00:00:00,8,139,,2,,,,,,3,,,,
232343,5861b583-209c-46ed-849f-de929e4fc1b8,,,,,,F,,C,2017-09-06 00:00:00,8,135,8,,,,,,,,,,,
244565,08af4856-4fa9-458b-ae88-b4e179660f01,,,,,,F,,C,2015-09-04 00:00:00,Leaver,138,4,2,,,,,,3,,,,
200202,fa916ff6-8652-41a6-8d3d-c74fed4a5126,,,,,,F,,C,2016-09-05 00:00:00,9,139,7,,,,,,,2,,,,
166700,a8131aa7-15c8-4a1e-8be9-4d31475922a7,,,,,,M,,C,2017-09-06 00:00:00,8,139,12,,,,,,,3,,,,
202155,7af2dc74-0e7a-490d-8c4b-ae9127d97450,,,,,,M,,C,2014-09-04 00:00:00,9,136,2,,,,,,,,,,,
220822,51e334da-24ec-4917-9e11-28096ea64a59,,,,,,F,,C,2017-09-06 00:00:00,8,139,,,,,,,,,,,5,
158358,dcbc1c72-f85a-4dc7-8962-92ae6e4ebf74,,,,,,F,,C,2016-09-05 00:00:00,10,131,7,,,,,,,,,,,
173100,e8c419c3-0e59-4586-960c-e07cf1bc4c41,,,,,,M,,C,2016-09-05 00:00:00,7,117,4,2,,,,,,2,,,,
175296,a43f13d6-fd8b-4831-b3ca-9c9ac37d230e,,,,,,M,,C,2013-09-05 00:00:00,10,139,,,,,,,,,,,,
205720,7b562f67-66ef-4adf-aeac-36a6ae36e167,,,,,,M,,C,2015-09-01 00:00:00,10,136,4,2,,,,,,,,,5,
206349,6404243c-5ffd-4a6c-aee0-bd69988f7032,,,,,,F,,Leaver,2016-09-05 00:00:00,9,133,3,,,,,,,,,,,
202446,85cc22d3-a032-4957-8b28-337abae7d1a2,,,,,,F,,C,2015-09-04 00:00:00,10,137,6,2,,,,,,,,,,
187978,70b0d5dd-9061-4142-b638-30f21f7cc012,,,,,,M,,C,2017-09-06 00:00:00,11,134,14,2,,,,,,,,,,
182975,a2ef8232-d8df-49c3-ab6a-b840ef7dafde,,,,,,F,,C,2016-09-05 00:00:00,10,121,9,,,,,,,,,,,
105412,c12c21aa-5947-47ac-a02c-e5670abbb3ab,,,,,,M,,C,2014-09-04 00:00:00,11,136,,2,,,,,,,,,7,
161761,d71b7022-0e87-4b0c-8334-cbd6f7a96425,,,,,,F,,C,2016-09-01 00:00:00,9,101,5,1,,,,,,,,,,
210404,3a9f2cd3-e395-4e14-8633-e5a7baa16235,,,,,,M,,C,2014-09-03 00:00:00,7,137,,,,,,,,,,,5,
196345,4b1772c5-afee-4a92-8b16-f6c28c1aced2,,,,,,M,,C,2017-09-01 00:00:00,8,124,,1,,,,,,2,,,5,
211361,351b1afc-d124-4ed8-8985-bb4944ea5810,,,,,,M,,C,2013-09-04 00:00:00,11,126,,,,,,,,,,,6,
249243,4fc6dc71-053e-42de-80b4-b66c2a476360,,,,,,M,,C,2015-09-04 00:00:00,7,127,2,,,,,,,,,,,
226303,15adc418-4d96-45c4-b9c6-ed0f64f2c652,,,,,,F,,C,2014-09-04 00:00:00,10,128,,,,,,,,,,,,
139793,b9059674-4bb2-4b57-9018-4291484a6ec8,,,,,,M,,C,2015-09-04 00:00:00,9,118,,,,,,,,2,,,,
223707,9b5e87c2-1687-4c40-bf74-ad79b92adc7c,,,,,,F,,C,2016-09-05 00:00:00,10,138,,,,,,,,3,,,,
186571,07bb2400-22ac-411e-9727-0fcb310d359a,,,,,,F,,C,2014-09-03 00:00:00,10,138,,,,,,,,,,,,
163490,f9903f45-39c3-458a-9ded-9ba882bcf1c1,,,,,,F,,C,2014-09-12 00:00:00,10,135,,,,,,,,,,,,
146842,2bfd8060-f323-4bfd-9705-8d9f8ed4032c,,,,,,M,,C,2014-09-05 00:00:00,11,109,5,,,,,,,,,,,
222630,31ee8549-590b-4ec2-be5e-068f83e6139d,,,,,,F,,C,2013-09-05 00:00:00,9,137,,,,,,,,,,,6,
208866,1dfb5d05-700d-4f4b-9462-f4f36c5344d6,,,,,,M,,C,2015-09-03 00:00:00,10,140,,2,,,,,,,,,,
211143,d3b18862-2fc5-44c1-89d5-9155de656aaa,,,,,,M,,C,2017-09-06 00:00:00,7,117,8,2,,,,,,2,,,,
226324,74788904-d29c-44d5-81ad-959bdde0dd9f,,,,,,F,,C,2016-09-05 00:00:00,10,141,3,1,,,,,,,,,,
117199,8cc3242a-1f2f-49e0-8411-96ab5bbae652,,,,,,M,,C,2015-09-02 00:00:00,10,129,5,,,,,,,,,,7,
215588,29bc2208-f239-4d50-b862-7e2ec59e1a8c,,,,,,F,,C,2014-09-02 00:00:00,10,134,7,2,,,,,,,,,,
196758,44588698-ecd8-4ca1-9a59-3e6de79b5e71,,,,,,M,,C,2014-09-05 00:00:00,9,123,,,,,,,,2,,,,
200152,12d90fbf-eb7a-485a-8186-2f7bd358f78f,,,,,,F,,C,2013-09-05 00:00:00,7,123,8,3,,,,,,2,,,,
154460,d6ebcc57-12c7-443c-bba9-fcbbf6ddd724,,,,,,F,,C,2017-09-05 00:00:00,10,108,8,,,,,,,,,,,
182241,18009e38-fb8b-448e-981e-e0ae01b0a167,,,,,,M,,Leaver,2014-10-22 00:00:00,7,135,4,,,,,,,,,,,
187882,7ea4dd44-45fa-413c-8854-53407cbac9f8,,,,,,F,,Leaver,2013-09-03 00:00:00,10,121,6,2,,,,,,,,,5,
159736,2852a133-b76c-44a2-92e4-395fa1db644a,,,,,,M,,C,2015-09-01 00:00:00,9,116,,,,,,,,,,,,
194902,7c0860d3-302d-4d5d-884c-c12b5d59f2df,,,,,,F,,C,2015-09-01 00:00:00,9,118,11,,,,,,,,,,,
217944,a157a609-be4d-4839-839e-96ac020340ee,,,,,,F,,C,2017-09-01 00:00:00,7,128,4,2,,,,,,,,,,
169096,4b1ddafd-3c59-48a4-866e-986e5ed95d26,,,,,,F,,C,2013-09-05 00:00:00,11,127,2,,,,,,,,,,,
179238,b662554f-7a20-4488-bd0c-f6a5a270580a,,,,,,M,,Leaver,2013-09-04 00:00:00,8,134,,2,,,,,,,,,,
192411,6f064eec-c7e3-45cc-9de4-2ff942dfd3be,,,,,,M,,Leaver,2013-10-07 00:00:00,7,125,8,,,,,,,3,,,,
196594,f6ce5c8e-4891-4e9c-af06-8eeb1a58c639,,,,,,M,,C,2017-09-06 00:00:00,8,136,4,,,,,,,,,,,
176289,1875aa97-65ec-4dfc-ba4d-1e5cdcaeff46,,,,,,F,,C,2014-09-04 00:00:00,9,122,9,,,,,,,3,,,,
148484,0489fda2-9b3f-49dd-9823-a76da41dd106,,,,,,M,,C,2016-09-05 00:00:00,11,137,7,,,,,,,,,,5,
209603,df2cb5cc-91ba-4619-be7d-7ff14693a85a,,,,,,M,,C,2014-09-04 00:00:00,11,136,8,1,,,,,,3,,,,
251894,8638fb3c-d88b-4eb7-b64a-09bda9568f49,,,,,,M,,C,2016-09-01 00:00:00,10,140,1,,,,,,,1,,,,
104337,2e65719c-da9f-4a64-ad45-08bed4b75e10,,,,,,F,,C,2017-09-06 00:00:00,9,133,7,,,,,,,,,,,
183645,503c1add-7c30-4f49-ad7d-e56938bdf589,,,,,,M,,C,2017-09-06 00:00:00,9,126,2,,,,,,,1,,,,
161217,2c96295f-b94b-49bc-80a8-c3e31f5c8922,,,,,,M,,C,2014-09-03 00:00:00,Leaver,110,,,,,,,,,,,,
147023,3272c168-3546-4d3b-a386-c36371484492,,,,,,F,,C,2015-09-03 00:00:00,7,139,,1,,,,,,,,,,
195636,d4eb725b-ba05-429b-8628-21297629669e,,,,,,M,,Leaver,2015-09-01 00:00:00,10,140,5,1,,,,,,,,,7,
167491,97d2c6c3-83a6-424a-bf9e-c0730a9382ee,,,,,,F,,C,2016-09-01 00:00:00,9,136,,1,,,,,,2,,,,
160217,54784f22-ded1-4dc2-80b1-ba73282aa75e,,,,,,F,,C,2017-09-04 00:00:00,10,110,,1,,,,,,,,,,
238923,870be05f-a8bf-4509-bf73-f7093fe331d5,,,,,,M,,C,2015-09-03 00:00:00,8,116,11,2,,,,,,4,,,,
247386,148e05c8-6ee3-4c00-9eb3-593fcd982ece,,,,,,M,,C,2013-09-05 00:00:00,9,127,2,,,,,,,3,,,,
163689,9f35a2b3-1e2b-4c68-bc06-f5bac27e5ca0,,,,,,F,,C,2014-09-03 00:00:00,9,120,4,,,,,,,1,,,,
226895,a936dceb-6831-4948-a0b6-13a43441563e,,,,,,F,,Leaver,2017-09-07 00:00:00,10,137,5,,,,,,,3,,,6,
172927,8e155f96-7c93-4752-b197-9a0f39718400,,,,,,M,,C,2017-09-05 00:00:00,12,139,,,,,,,,,,,,
182194,44588698-ecd8-4ca1-9a59-3e6de79b5e71,,,,,,M,,C,2013-09-03 00:00:00,8,120,,,,,,,,,,,,
172298,57629ecd-6838-4afa-8e8c-6fe3a654aaf0,,,,,,M,,C,2014-09-03 00:00:00,Leaver,129,,2,,,,,,,,,,
208984,4b0f3b32-5de0-4367-a435-81c2c512b5ef,,,,,,F,,C,2014-09-04 00:00:00,7,137,,1,,,,,,,,,,
200647,04b33d5e-f0d2-4909-86c0-9d86d7ef7e21,,,,,,M,,C,2016-09-05 00:00:00,10,135,6,2,,,,,,,,,,
186625,9fdcda48-3f26-4785-a13a-0884068bb6cc,,,,,,F,,C,2015-09-04 00:00:00,10,130,,1,,,,,,,,,,
179884,e3d33466-e8e4-4db0-bf4b-6cbe485ad002,,,,,,M,,C,2016-09-05 00:00:00,7,135,7,,,,,,,1,,,5,
184473,469e9476-1505-4408-a13b-8d4cb7b09bae,,,,,,F,,Leaver,2017-09-01 00:00:00,12,120,8,1,,,,,,,,,,
159768,cd458b8b-0e8c-4709-8c72-8dfaf28547d4,,,,,,M,,Leaver,2015-01-05 00:00:00,10,110,11,1,,,,,,,,,,
165988,12dddf44-f631-4d78-9bd8-80bbe77cc8ff,,,,,,M,,C,2014-09-04 00:00:00,9,138,14,1,,,,,,,,,6,
183621,c6e4ce67-52d6-48d3-91cd-0f4a5f829168,,,,,,F,,C,2017-09-06 00:00:00,8,129,8,,,,,,,3,,,,
185751,fe080777-9d69-4aee-aca1-395a4ff78195,,,,,,M,,C,2013-09-06 00:00:00,9,123,2,,,,,,,2,,,1,
238592,5091ac25-a80a-4688-97cb-81b040727cd5,,,,,,M,,C,2015-09-02 00:00:00,9,127,9,,,,,,,,,,,
182342,6af6dd13-86e1-4f77-b3e9-324d60903a42,,,,,,M,,C,2014-09-01 00:00:00,9,132,6,,,,,,,4,,,,
196577,113fd45b-a2c6-4fdf-a72c-c1067e0a1434,,,,,,M,,C,2013-08-31 00:00:00,11,116,4,2,,,,,,,,,,
195835,846aac24-d0df-4db9-a295-be4b9ce08b37,,,,,,M,,C,2013-09-03 00:00:00,7,136,,,,,,,,,,,,
220448,48a04dfe-5dfb-4220-b8eb-dcd347d1b4f4,,,,,,F,,C,2014-09-03 00:00:00,10,139,2,,,,,,,3,,,,
220115,2dc1e78c-9ef6-4f43-abf4-4b052d868234,,,,,,M,,C,2016-09-05 00:00:00,8,126,,2,,,,,,,,,,
163854,7df13912-806f-42d0-92c9-bd0ebc8d8073,,,,,,M,,C,2017-06-06 00:00:00,9,125,3,,,,,,,2,,,,
171035,3240a2bc-783a-453f-a159-a5ed5ad94120,,,,,,F,,C,2017-09-06 00:00:00,10,133,,3,,,,,,4,,,,
196792,390801df-c874-4f87-afb7-bc561f39f389,,,,,,M,,C,2015-09-04 00:00:00,8,135,14,1,,,,,,2,,,,
113412,3894e8bb-1a08-4885-8ec4-b42f3c85ca22,,,,,,F,,C,2014-09-02 00:00:00,11,89,6,,,,,,,,,,6,
151326,6a66be32-bc33-443e-b9ba-a7785072377c,,,,,,M,,C,2014-09-01 00:00:00,11,122,2,,,,,,,,,,,
240552,68ad75a6-3ac4-4367-8615-ff923c57158d,,,,,,M,,C,2014-09-05 00:00:00,8,138,12,,,,,,,,,,,
175824,ed03de28-70f9-4062-8ef9-c9a0755c32e6,,,,,,F,,C,2016-09-05 00:00:00,9,130,,,,,,,,,,,,
197553,3e68222b-f17d-4aa8-b80d-bf3580d11f78,,,,,,M,,C,2017-09-06 00:00:00,9,132,2,,,,,,,2,,,,
283950,e3c778de-6382-4cd2-85f8-3c7c98c52844,,,,,,F,,C,2015-09-01 00:00:00,8,140,,,,,,,,,,,4,
235289,20856ccf-67ad-4bdb-8e52-2c4fa4b18ed5,,,,,,F,,C,2017-09-06 00:00:00,9,113,,1,,,,,,4,,,,
161024,c479ce36-9ae2-4f87-915a-66059fa5a72a,,,,,,M,,Leaver,2017-09-04 00:00:00,7,130,8,1,,,,,,2,,,,
196963,0013f6e0-d27e-4a04-97cf-c4bd45b4fff3,,,,,,F,,C,2014-09-05 00:00:00,9,98,14,1,,,,,,4,,,,
152461,73ea766e-7f05-48df-8ff2-258fb2e8c732,,,,,,F,,C,2016-09-05 00:00:00,11,114,3,2,,,,,,,,,,
211442,15464fde-02af-4aeb-b838-b71f50941cae,,,,,,M,,C,2013-09-05 00:00:00,11,123,,2,,,,,,1,,,,
190815,cdc974ae-cd7f-4fee-ae54-04d990bcb112,,,,,,F,,C,2016-09-05 00:00:00,9,140,,2,,,,,,,,,,
183578,4c91a0fa-9ba7-4b85-a635-2cfe0fb18816,,,,,,M,,C,2016-09-06 00:00:00,10,97,13,2,,,,,,,,,,
189632,b9e080aa-e556-40e0-86fa-4c06828f1835,,,,,,M,,C,2013-09-05 00:00:00,10,132,,,,,,,,,,,5,
153912,71b583e8-1d1b-4c00-b659-93e236141ca2,,,,,,M,,C,2017-09-06 00:00:00,8,131,9,,,,,,,4,,,,
229386,303ffdd0-8550-4343-a940-eb94a2678243,,,,,,F,,C,2014-09-02 00:00:00,11,135,,,,,,,,3,,,,
199184,7e51a216-36c2-43d9-8ec7-397d9efc66bd,,,,,,F,,Leaver,2014-09-04 00:00:00,9,125,7,,,,,,,,,,,
212427,6c1cc398-f36b-41dc-8781-8f5f263a2673,,,,,,M,,Leaver,2013-09-05 00:00:00,10,136,,,,,,,,,,,,
236438,6e51d2d5-2a1e-4aef-854b-c7f430af21d6,,,,,,M,,Leaver,2016-09-05 00:00:00,8,125,,2,,,,,,2,,,,
212351,c28f12d0-03b1-4a44-96f7-f0f7a39d7255,,,,,,F,,C,2015-09-03 00:00:00,8,138,,,,,,,,,,,,
210644,3a24923c-1151-46f1-97a7-57440bbbee68,,,,,,F,,C,2017-09-04 00:00:00,11,124,,2,,,,,,,,,6,
161748,4c3c2917-a2b7-45ac-8d48-ca7ab8c9afe1,,,,,,F,,C,2017-09-01 00:00:00,11,113,6,,,,,,,,,,3,
170609,80cd9393-bfbc-461d-8272-3369ff658962,,,,,,M,,C,2013-09-05 00:00:00,11,133,,2,,,,,,3,,,,
225258,99116e9c-3e95-45b2-8622-289a9605bbe8,,,,,,F,,C,2013-09-04 00:00:00,10,124,8,3,,,,,,3,,,,
179933,2bbd2e73-0459-4377-892b-136a46b4259d,,,,,,M,,Leaver,2017-09-06 00:00:00,9,116,11,3,,,,,,,,,,
208246,99cce858-d064-458b-aecf-c15040450fee,,,,,,M,,C,2017-09-06 00:00:00,11,130,8,,,,,,,,,,5,
182963,1f4f23a3-0ff9-40c1-9676-5753b889888c,,,,,,F,,C,2017-06-08 00:00:00,10,122,,2,,,,,,,,,,
194061,58431ea1-b56f-4089-ba0f-43e34b2160f8,,,,,,M,,C,2013-09-05 00:00:00,Leaver,115,,2,,,,,,2,,,,
176277,3a3229fd-6fcf-42e8-8033-92c754b1ff60,,,,,,M,,Leaver,2017-10-31 00:00:00,12,133,8,2,,,,,,,,,6,
230688,9b8d7082-9df8-417f-98c3-36faab0b6e49,,,,,,M,,Leaver,2015-09-01 00:00:00,10,130,9,2,,,,,,,,,,
192348,6b9d730b-4721-49bb-b7e2-153c532afd4e,,,,,,M,,C,2014-09-02 00:00:00,12,134,4,,,,,,,3,,,5,
176129,d5ca17f4-3952-402e-86de-ba6128521b6b,,,,,,M,,C,2017-04-20 00:00:00,11,131,5,,,,,,,,,,,
244212,11441929-218e-4cd8-8e6f-1a9894304009,,,,,,F,,C,2016-09-05 00:00:00,11,137,,,,,,,,3,,,,
200943,b872c4b5-20b3-4fd2-91f7-66bdfd52b04f,,,,,,M,,C,2013-09-04 00:00:00,7,140,8,2,,,,,,2,,,6,
215918,346cf15b-2d52-44f7-b366-7da36e56779c,,,,,,M,,C,2015-09-04 00:00:00,8,128,,,,,,,,,,,,
183293,0debb4cf-6577-4d56-84e1-88256d422ca9,,,,,,M,,C,2015-09-04 00:00:00,11,116,2,1,,,,,,2,,,,
159708,9097496c-0570-406c-90de-2e4f745c93d9,,,,,,M,,C,2013-09-01 00:00:00,9,114,3,1,,,,,,,,,,
229169,7d49acb2-161e-49f7-8499-06f0a1d1d5a3,,,,,,M,,Leaver,2013-09-03 00:00:00,11,136,9,2,,,,,,,,,,
173018,6905e969-0689-46de-a10c-d4b353f17351,,,,,,F,,C,2013-09-04 00:00:00,11,141,3,2,,,,,,,,,7,
205903,a5e053b8-2b7c-4e24-90f2-b7f94798c938,,,,,,M,,C,2015-09-03 00:00:00,8,117,6,1,,,,,,,,,,
212492,6786cdd1-4135-45ca-89d8-0507117a1589,,,,,,M,,Leaver,2016-09-05 00:00:00,9,136,13,,,,,,,,,,8,
107639,ef7e5d02-cd8f-4440-8f82-51c660394aa9,,,,,,F,,Leaver,2017-06-05 00:00:00,11,133,7,2,,,,,,,,,4,
184452,68376ec6-79e3-4e9a-a18b-b3995bdc7b73,,,,,,F,,C,2013-09-05 00:00:00,7,128,4,,,,,,,,,,,
253563,d5e8fc47-4034-45c5-becb-25b44b82a3d7,,,,,,F,,C,2016-09-01 00:00:00,9,139,,,,,,,,4,,,,
204710,1cb8575a-188e-44c8-aa1f-13ec21362335,,,,,,M,,C,2015-09-03 00:00:00,7,131,,,,,,,,3,,,,
241822,44b040e0-1579-42b2-82db-58d7e7e3a099,,,,,,F,,C,2017-09-06 00:00:00,9,111,,1,,,,,,,,,,
169211,5f498619-7720-48c7-b2a3-82b0c768ed5b,,,,,,M,,C,2014-09-04 00:00:00,8,140,,1,,,,,,,,,,
141221,422595ad-45ea-49e2-8a02-77372bb4b85b,,,,,,M,,C,2013-09-03 00:00:00,11,139,,,,,,,,,,,,
145078,f5081727-582e-41c8-b2db-04ae5d4f4139,,,,,,M,,C,2014-09-05 00:00:00,Leaver,105,,,,,,,,,,,3,
213718,2f02dc3f-8e6d-4832-b0a6-9c088c2aecd1,,,,,,F,,C,2017-09-01 00:00:00,11,133,,,,,,,,,,,3,
178096,d9954d38-1544-4a37-9b86-51e8cd4c913b,,,,,,F,,C,2015-09-03 00:00:00,11,137,14,,,,,,,3,,,,
207335,fe2a2924-f22b-4303-ad04-c81e5431049e,,,,,,F,,C,2013-09-03 00:00:00,8,124,,,,,,,,4,,,,
214313,ff292ae8-1f74-4ab0-94ca-3f131e9c0351,,,,,,M,,C,2013-09-02 00:00:00,10,117,,1,,,,,,,,,,
228180,3fecb9a5-62db-4b6f-9001-4a89042a3da9,,,,,,M,,C,2013-09-03 00:00:00,7,140,6,1,,,,,,,,,,
156608,ca428c02-2369-4674-957d-da1d36fcff0c,,,,,,M,,C,2013-09-05 00:00:00,7,138,7,,,,,,,2,,,,
237228,6eaaa8cb-666c-4565-9ef9-6ecfa38ac10a,,,,,,F,,C,2015-09-01 00:00:00,11,129,7,,,,,,,,,,,
182425,147f087a-349e-400e-9850-243364fed8cc,,,,,,F,,C,2016-09-02 00:00:00,Leaver,121,,,,,,,,3,,,,
194646,ff1147f4-4964-4110-90c2-e7cc109f130a,,,,,,M,,Leaver,2014-09-03 00:00:00,9,122,8,2,,,,,,,,,4,
163115,3f86994a-43ac-4c5e-a00f-893bba967f48,,,,,,M,,C,2015-09-04 00:00:00,7,136,,,,,,,,,,,,
179388,48251546-3230-4c2c-a3c6-1bcc48cc7ee8,,,,,,F,,C,2015-04-27 00:00:00,7,119,2,,,,,,,,,,,
220292,723b524f-8ebd-4c2a-869e-ef442530aff4,,,,,,F,,C,2017-09-06 00:00:00,10,129,,,,,,,,,,,5,
255514,92812a8e-9158-4b36-8972-efa9cda1f510,,,,,,F,,C,2016-09-05 00:00:00,8,116,7,1,,,,,,3,,,,
188911,feced69c-6203-46ea-92ad-806684a23b13,,,,,,F,,C,2015-09-03 00:00:00,9,140,5,2,,,,,,,,,6,
138235,bff8973d-6100-4646-8a06-97d92420ceef,,,,,,M,,C,2013-09-03 00:00:00,7,111,,,,,,,,,,,,
